year,isu_nm,cour_div,term,department,time_room,campus,prof_nm,waiting_yn,cour_nm,dept_cd,cour_cls,time,apply_dept
2022,전공선택,10,1R,기계공학부,"월(2) <br>
수(2) ",서울,권오명,N,초소형기전공학,4952,0,3(3),
2022,전공선택,10,1R,기계공학부,"화(3-4) 창의관 203호<br>
목(3-4) 창의관 203호",서울,전종욱,N,공기조화,4952,0,3(3),
2022,전공선택,10,1R,기계공학부,"월(6) 창의관 117호<br>
수(6) 창의관 117호",서울,이호성,N,에너지공학(영강),4952,0,3(3),
2022,전공선택,10,1R,기계공학부,"화(2) <br>
목(2) ",서울,신세현,N,생체공학(영강),4952,0,3(3),
2022,전공선택,10,1R,기계공학부,"월(3-4) 창의관 B113호<br>
수(3-4) 창의관 B113호",서울,최원준,N,수치해석(영강),4952,0,3(3),
2022,전공선택,10,1R,기계공학부,"화(1) <br>
화(9) <br>
목(1) ",서울,정우진,N,마이크로프로세서프로그래밍(영강),4952,0,3(4),
2022,전공선택,10,1R,기계공학부,"월(1) <br>
수(1) ",서울,문두환,N,종합설계(영강),4952,0,3(3),
2022,전공선택,10,1R,기계공학부,"화(5) 창의관 110호<br>
목(5) 창의관 110호",서울,박신석,N,로봇공학(영강),4952,0,3(3),
2022,전공선택,10,1R,산업경영공학부,"월(5-6) 과도관 310호<br>
수(9) 과도관 310호",서울,최대식,N,선형대수,5320,1,3(4),
2022,전공선택,10,1R,산업경영공학부,"월(7-9) 과도관 310호<br>
금(9) 과도관 310호",서울,최대식,N,선형대수,5320,2,3(4),
2022,전공선택,10,1R,산업경영공학부,수(5-6) ,서울,이철웅,N,투자경제성분석,5320,0,3(3),
2022,전공필수,11,1R,산업경영공학부,"화(7-8) <br>
목(7-8) <br>
금(7-8) ",서울,한성원,N,수리통계및실습(영강),5320,0,3(5),
2022,전공선택,10,1R,산업경영공학부,"월(2) 공학관 167호<br>
수(2-3) 공학관 167호",서울,정태수,N,경영공학개론(영강),5320,0,3(3),
2022,전공선택,10,1R,산업경영공학부,"화(5) 공학관 167호<br>
수(9-10) 공학관 167호<br>
목(5) 공학관 167호",서울,정의승,N,휴먼인터페이스,5320,0,3(5),
2022,전공선택,10,1R,산업경영공학부,수(1-3) 신공학관B113-전산실습실,서울,최회련,N,객체지향프로그래밍및실습,5320,1,3(4),
2022,전공선택,10,1R,산업경영공학부,금(1-3) 신공학관B113-전산실습실,서울,최회련,N,객체지향프로그래밍및실습,5320,2,3(4),
2022,전공필수,11,1R,산업경영공학부,"화(2) 공학관 566호<br>
목(2) 공학관 566호<br>
목(9-10) 공학관 566호",서울,명노해,N,인간공학,5320,0,3(5),
2022,전공필수,11,1R,산업경영공학부,"월(5) 신공학관218호<br>
월(6-8) 신공학관218호<br>
수(5) 신공학관218호",서울,류홍서,N,OR-Ⅱ 및 실습,5320,1,3(5),
2022,전공필수,11,1R,산업경영공학부,"수(5) <br>
수(7-8) <br>
금(5) ",서울,이효경,N,OR-Ⅱ 및 실습(영강),5320,2,3(5),
2022,전공선택,10,1R,산업경영공학부,금(7-9) 공학관 369호,서울,손지은,N,데이터마이닝,5320,0,3(3),
2022,전공필수,11,1R,산업경영공학부,"월(2) 공학관 566호<br>
월(8) 공학관 566호<br>
수(2) 공학관 566호",서울,서윤호,N,생산계획,5320,0,3(4),
2022,전공필수,11,1R,산업경영공학부,"화(5) 공학관 369호<br>
목(4-5) 공학관 369호",서울,이홍철,N,정보시스템설계,5320,0,3(4),
2022,전공선택,10,1R,산업경영공학부,금(3-5) 공학관 369호,서울,손지은,N,다변량분석,5320,0,3(3),
2022,전공선택,10,1R,산업경영공학부,"월(2) 창의관 203호<br>
수(2) 창의관 203호",서울,김성범,N,예측애널리틱스,5320,0,3(3),
2022,전공선택,10,1R,산업경영공학부,화(6-8) 아산이학관 231호,서울,박종선,N,시스템분석,5320,0,3(3),
2022,전공선택,10,1R,산업경영공학부,월(6-7) 공학관 164호,서울,최인찬,N,시사경영과학,5320,0,3(3),
2022,전공필수,11,1R,신소재공학부,"월(5) <br>
수(5) ",서울,김웅,N,물리화학I(영강),4630,1,3(3),비대면
2022,전공필수,11,1R,신소재공학부,"월(2) 과도관 310호<br>
수(2) 과도관 310호",서울,강윤찬,N,물리화학I,4630,2,3(3),
2022,전공필수,11,1R,신소재공학부,"월(6) 신공학관B102호<br>
수(6) 신공학관B102호",서울,이인환,N,물리화학I(영강),4630,3,3(3),재수강반
2022,전공필수,11,1R,신소재공학부,"화(2) <br>
목(2) ",서울,성윤모,N,재료구조물성,4630,1,3(3),비대면
2022,전공필수,11,1R,신소재공학부,"화(2) 창의관 116호<br>
목(2) 창의관 116호",서울,서지훈,N,재료구조물성(영강),4630,2,3(3),
2022,전공필수,11,1R,신소재공학부,"화(6) 창의관 117호<br>
목(6) 창의관 117호",서울,장호,N,재료구조물성,4630,3,3(3),재수강반
2022,전공선택,10,1R,신소재공학부,"월(1) 창의관 B113호<br>
수(1) 창의관 B113호",서울,김동회,N,세라믹재료개론(영강),4630,0,3(3),
2022,전공선택,10,1R,신소재공학부,"월(6) <br>
수(6) ",서울,손석수,N,물리금속I(영강),4630,0,3(3),"비대면,유연학기강좌"
2022,전공선택,10,1R,신소재공학부,"월(6) <br>
수(6) ",서울,강용묵,N,에너지환경재료(영강),4630,0,3(3),비대면
2022,전공선택,10,1R,신소재공학부,"월(6) <br>
수(6) ",서울,이재승,N,유기재료화학(영강),4630,0,3(3),"비대면,유연학기강좌"
2022,전공필수,11,1R,신소재공학부,"월(6) <br>
수(6) ",서울,남산,N,공학수학I,4630,1,3(3),비대면
2022,전공필수,11,1R,신소재공학부,"화(5) 창의관 117호<br>
목(5) 창의관 117호",서울,이재철,N,공학수학I,4630,2,3(3),
2022,전공선택,10,1R,신소재공학부,"월(5) <br>
수(5) ",서울,김동회,N,X-선결정학(영강),4630,0,3(3),비대면
2022,전공필수,11,1R,신소재공학부,"화(2) <br>
목(2) ",서울,남산,N,전자및반도체재료공학,4630,1,3(3),비대면
2022,전공필수,11,1R,신소재공학부,"화(2) 창의관 117호<br>
목(2) 창의관 117호",서울,김수영,N,전자및반도체재료공학(영강),4630,2,3(3),
2022,전공필수,11,1R,신소재공학부,"화(6) 공학관 164호<br>
목(6) 공학관 164호",서울,변동진,N,전자및반도체재료공학,4630,3,3(3),재수강반
2022,전공필수,11,1R,신소재공학부,수(9-11) ,서울,손석수,N,재료공학실험I,4630,1,1(3),일정 학부홈페이지 참조
2022,전공필수,11,1R,신소재공학부,수(9-11) ,서울,이재철,N,재료공학실험I,4630,2,1(3),일정 학부홈페이지 참조
2022,전공필수,11,1R,신소재공학부,금(9-11) ,서울,남산,N,재료공학실험I,4630,3,1(3),일정 학부홈페이지 참조
2022,전공필수,11,1R,신소재공학부,금(9-11) ,서울,이재승,N,재료공학실험I,4630,4,1(3),일정 학부홈페이지 참조
2022,전공선택,10,1R,신소재공학부,"월(2) 창의관 106호<br>
수(2) 창의관 106호",서울,윤호규,N,고분자재료구조물성,4630,0,3(3),
2022,전공필수,11,1R,신소재공학부,"화(5) 신공학관B102호<br>
목(5) 신공학관B102호",서울,허주열,N,재료열역학,4630,1,3(3),
2022,전공필수,11,1R,신소재공학부,"화(5) 창의관 116호<br>
목(5) 창의관 116호",서울,이준호,N,재료열역학(영강),4630,2,3(3),
2022,전공필수,11,1R,신소재공학부,"수(1) 창의관 117호<br>
금(1) 창의관 117호",서울,허주열,N,재료열역학,4630,3,3(3),재수강반
2022,전공선택,10,1R,신소재공학부,"월(5) <br>
수(5) ",서울,손석수,N,금속재료,4630,0,3(3),비대면
2022,전공선택,10,1R,신소재공학부,"화(1) 창의관 117호<br>
목(1) 창의관 117호",서울,이재철,N,재료기계물성,4630,0,3(3),
2022,전공선택,10,1R,신소재공학부,"화(1) 신공학관B104호<br>
목(1) 신공학관B104호",서울,서지훈,N,고분자재료합성(영강),4630,0,3(3),
2022,전공필수,11,1R,신소재공학부,금(5-6) ,서울,서지훈,N,신소재공학연구동향,4630,0,2(2),비대면
2022,전공선택,10,1R,신소재공학부,"화(2) 창의관 B113호<br>
목(2) 창의관 B113호",서울,김동환,N,반도체공정,4630,0,3(3),
2022,전공선택,10,1R,신소재공학부,"화(6) 창의관 B113호<br>
목(6) 창의관 B113호",서울,이해근,N,전자기학,4630,0,3(3),
2022,전공선택,10,1R,신소재공학부,토(3-5) ,서울,이준호,N,산학협동강좌I,4630,0,2(3),비대면
2022,전공선택,10,1R,신소재공학부,"월(5) 창의관 117호<br>
수(5) 창의관 117호",서울,성태연,N,광소재및소자(영강),4630,0,3(3),
2022,전공선택,10,1R,신소재공학부,"월(2) 창의관 B113호<br>
수(2) 창의관 B113호",서울,강희민,N,분자바이오소재(영강),4630,0,3(3),
2022,전공필수,11,1R,신소재공학부,토(7-9) ,서울,윤우영,N,졸업종합설계Ⅰ,4630,1,3(4),지도교수 배정-학부홈페이지 참조
2022,전공필수,11,1R,신소재공학부,토(7-9) ,서울,이준호,N,졸업종합설계Ⅰ,4630,2,3(4),지도교수 배정-학부홈페이지 참조
2022,전공필수,11,1R,신소재공학부,토(7-9) ,서울,허주열,N,졸업종합설계Ⅰ,4630,3,3(4),지도교수 배정-학부홈페이지 참조
2022,전공필수,11,1R,신소재공학부,토(7-9) ,서울,강용묵,N,졸업종합설계Ⅰ,4630,4,3(4),지도교수 배정-학부홈페이지 참조
2022,전공필수,11,1R,신소재공학부,토(7-9) ,서울,윤호규,N,졸업종합설계Ⅰ,4630,5,3(4),지도교수 배정-학부홈페이지 참조
2022,전공필수,11,1R,전기전자공학부,"월(1) <br>
수(1) ",서울,최승연,N,전기회로Ⅰ(영강),5597,1,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(5) 창의관 203호<br>
수(5) 창의관 203호",서울,심재원,N,전기회로Ⅰ(영강),5597,2,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(5) 창의관 B113호<br>
수(5) 창의관 B113호",서울,차영수,N,전기회로Ⅰ(영강),5597,3,3(3),
2022,전공필수,11,1R,전기전자공학부,"화(5) 과도관 410호<br>
목(5) 과도관 410호",서울,신창환,N,전기회로Ⅰ,5597,4,3(3),
2022,전공필수,11,1R,전기전자공학부,화(6-8) 신공학관106호(실험실),서울,최린,N,전기회로실험(영강),5597,1,1(3),
2022,전공필수,11,1R,전기전자공학부,화(6-8) 신공학관107호(실험실),서울,이인규,N,전기회로실험,5597,2,1(3),
2022,전공필수,11,1R,전기전자공학부,화(6-8) 신공학관108호(실험실),서울,김창수,N,전기회로실험,5597,3,1(3),
2022,전공필수,11,1R,전기전자공학부,화(6-8) 신공학관110호(실험실),서울,최승연,N,전기회로실험,5597,4,1(3),
2022,전공필수,11,1R,전기전자공학부,목(6-8) 신공학관106호(실험실),서울,허준,N,전기회로실험,5597,5,1(3),
2022,전공필수,11,1R,전기전자공학부,목(6-8) 신공학관107호(실험실),서울,심재원,N,전기회로실험,5597,6,1(3),
2022,전공필수,11,1R,전기전자공학부,목(6-8) 신공학관108호(실험실),서울,김중헌,N,전기회로실험,5597,7,1(3),
2022,전공필수,11,1R,전기전자공학부,목(6-8) 신공학관110호(실험실),서울,차영수,N,전기회로실험,5597,8,1(3),
2022,전공필수,11,1R,전기전자공학부,화(7-9) ,서울,신창환,N,전기회로실험,5597,9,1(3),
2022,전공필수,11,1R,전기전자공학부,"월(2) 창의관 117호<br>
수(2) 창의관 117호",서울,김선욱,N,디지털시스템,5597,1,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(2) 창의관 116호<br>
수(2) 창의관 116호",서울,김종국,N,디지털시스템,5597,2,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(1) <br>
수(1) ",서울,석준희,N,디지털시스템(영강),5597,3,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(2) 창의관 B114호<br>
수(2) 창의관 B114호",서울,곽진태,N,디지털시스템(영강),5597,4,3(3),
2022,전공선택,10,1R,전기전자공학부,"화(1) 창의관 116호<br>
목(1) 창의관 116호",서울,이상현,N,확률및랜덤프로세스(영강),5597,1,3(3),
2022,전공선택,10,1R,전기전자공학부,"화(1) 창의관 205호<br>
목(1) 창의관 205호",서울,김중헌,N,확률및랜덤프로세스(영강),5597,2,3(3),
2022,전공선택,10,1R,전기전자공학부,"화(1) 창의관 B113호<br>
목(1) 창의관 B113호",서울,정승원,N,확률및랜덤프로세스(영강),5597,3,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(1) <br>
수(1) ",서울,김운경,N,공학수학Ⅰ,5597,1,3(3),
2022,전공필수,11,1R,전기전자공학부,"화(2) 신공학관B102호<br>
목(2) 신공학관B102호",서울,안춘기,N,공학수학Ⅰ,5597,2,3(3),
2022,전공필수,11,1R,전기전자공학부,"화(2) 창의관 B114호<br>
목(2) 창의관 B114호",서울,Beelee Chua,N,공학수학Ⅰ(영강),5597,3,3(3),
2022,전공필수,11,1R,전기전자공학부,"화(2) 창의관 110호<br>
목(2) 창의관 110호",서울,차영수,N,공학수학Ⅰ(영강),5597,4,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(6) 창의관 205호<br>
수(6) 창의관 205호",서울,이재성,N,전자회로I(영강),5597,1,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(6) 창의관 B114호<br>
수(6) 창의관 B114호",서울,박종선,N,전자회로I,5597,2,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(6) 신공학관B101호<br>
수(6) 신공학관B101호",서울,김용신,N,전자회로I(영강),5597,3,3(3),
2022,전공필수,11,1R,전기전자공학부,"월(6) 창의관 203호<br>
수(6) 창의관 203호",서울,이형민,N,전자회로I(영강),5597,4,3(3),
2022,전공필수,11,1R,전기전자공학부,화(2-4) 신공학관106호(실험실),서울,김문일,N,전자회로설계및실험I(영강),5597,1,1(3),
2022,전공필수,11,1R,전기전자공학부,화(2-4) 신공학관107호(실험실),서울,주병권,N,전자회로설계및실험I,5597,2,1(3),
2022,전공필수,11,1R,전기전자공학부,화(2-4) 신공학관108호(실험실),서울,이재성,N,전자회로설계및실험I,5597,3,1(3),
2022,전공필수,11,1R,전기전자공학부,화(2-4) 신공학관110호(실험실),서울,김용신,N,전자회로설계및실험I,5597,4,1(3),
2022,전공필수,11,1R,전기전자공학부,목(2-4) 신공학관106호(실험실),서울,박정호,N,전자회로설계및실험I,5597,5,1(3),
2022,전공필수,11,1R,전기전자공학부,목(2-4) 신공학관107호(실험실),서울,고영채,N,전자회로설계및실험I,5597,6,1(3),
2022,전공필수,11,1R,전기전자공학부,목(2-4) 신공학관108호(실험실),서울,박종선,N,전자회로설계및실험I,5597,7,1(3),
2022,전공필수,11,1R,전기전자공학부,목(2-4) 신공학관110호(실험실),서울,이형민,N,전자회로설계및실험I,5597,8,1(3),
2022,전공선택,10,1R,전기전자공학부,"화(5) 애기능생활관 302호<br>
목(5) 애기능생활관 302호",서울,고한석,N,신호와시스템(영강),5597,1,3(3),
2022,전공선택,10,1R,전기전자공학부,"화(5) 아산이학관 231호<br>
목(5) 아산이학관 231호",서울,윤태웅,N,신호와시스템,5597,2,3(3),
2022,전공선택,10,1R,전기전자공학부,"화(5) 창의관 203호<br>
목(5) 창의관 203호",서울,김종옥,N,신호와시스템,5597,3,3(3),
2022,전공선택,10,1R,전기전자공학부,"월(1) 창의관 B114호<br>
수(1) 창의관 B114호",서울,김문일,N,전자장,5597,0,3(3),
2022,전공선택,10,1R,전기전자공학부,"월(2) 공학관 369호<br>
수(2) 공학관 369호",서울,강충구,N,통신이론,5597,1,3(3),
2022,전공선택,10,1R,전기전자공학부,"월(2) 창의관 207호<br>
수(2) 창의관 207호",서울,엄두섭,N,통신이론,5597,2,3(3),
2022,전공선택,10,1R,전기전자공학부,"월(2) 신공학관B104호<br>
수(2) 신공학관B104호",서울,이남윤,N,통신이론(영강),5597,3,3(3),
2022,전공선택,10,1R,전기전자공학부,"월(2) 창의관 110호<br>
수(2) 창의관 110호",서울,박정호,N,반도체공학Ⅰ,5597,1,3(3),
2022,전공선택,10,1R,전기전자공학부,"화(1) 창의관 110호<br>
목(1) 창의관 110호",서울,이철진,N,반도체공학Ⅰ,5597,2,3(3),
2022,전공선택,10,1R,전기전자공학부,"화(1) 창의관 207호<br>
목(1) 창의관 207호",서울,유현용,N,반도체공학Ⅰ,5597,3,3(3),
2022,전공선택,10,1R,전기전자공학부,"화(1) 창의관 B114호<br>
목(1) 창의관 B114호",서울,김수진,N,반도체공학Ⅰ(영강),5597,4,3(3),
2022,전공선택,10,1R,전기전자공학부,"월(5) <br>
수(5) ",서울,최린,N,컴퓨터구조,5597,0,3(3),
2022,전공선택,10,1R,전기전자공학부,"월(5) 신공학관B113-전산실습실<br>
월(5) 창의관 110호<br>
수(5) 신공학관B113-전산실습실<br>
수(5) 창의관 110호",서울,이병준,N,전력공학Ⅰ,5597,1,3(3),
2022,전공선택,10,1R,전기전자공학부,"월(5) 공학관 369호<br>
수(5) 공학관 369호",서울,주성관,N,전력공학Ⅰ,5597,2,3(3),
2022,전공필수,11,1R,전기전자공학부,"금(8-11) 신공학관B101호<br>
토(8-11) 신공학관B101호",서울,이재성,N,종합설계Ⅰ,5597,1,3(6),
2022,전공필수,11,1R,전기전자공학부,"금(8-11) 공학관 250호<br>
토(8-11) 공학관 250호",서울,김규태,N,종합설계Ⅰ,5597,2,3(6),
2022,전공필수,11,1R,전기전자공학부,"금(8-11) 공학관 466호<br>
토(8-11) 공학관 466호",서울,김용신,N,종합설계Ⅰ,5597,3,3(6),
2022,전공선택,10,1R,전기전자공학부,화(5-6) 공학관 250호,서울,주병권,N,전기전자재료공학,5597,0,3(3),
2022,전공선택,10,1R,전기전자공학부,"화(7-8) 공학관 250호<br>
목(7-8) 공학관 250호",서울,김상식,N,나노전자공학,5597,0,3(3),
